"image","xmin","ymin","xmax","ymax","label"
"234.jpg",125.748622506435,85.45196184031751,183.95541747104247,137.0766674190146,"pus"
"237.jpg",83.74724963325578,342.39329023921636,200.50377833753151,491.2751677852349,"ep"
"237.jpg",253.90428211586902,225.4754188076762,282.11586901763224,268.4284389419044,"pus"
"237.jpg",294.80913670366795,480.3632862780678,325.01074595801157,518.8072641054061,"pus"
"237.jpg",235.7786357786358,227.73170733069938,260.4890604890605,264.3449656750572,"pus"
"238.jpg",976.9667077681875,89.62171855725741,1019.0546971331689,131.72698974609375,"pus"
"238.jpg",969.8654411361294,345.6471955662834,1008.7967373753403,383.5419324083887,"pus"
"238.jpg",892.5943482696952,537.3554157701396,949.41309056316,596.3028002530755,"pus"
"238.jpg",866.4858199753392,567.516511615954,908.5738093403206,609.6217105263158,"pus"
"238.jpg",451.42713383669764,449.06361991211287,507.80856423173805,500.93959731543623,"pus"
"238.jpg",317.2379778051788,502.2532894736842,501.37282290382245,671.7270379317434,"ep"
"238.jpg",713.9170391491986,680.1480584395559,759.1615289765722,720,"pus"
"238.jpg",657.7329974811084,83.19290285100368,879.334240290931,231.9463087248322,"ep"
"238.jpg",560.6521476833976,321.60758500786613,611.1711711711711,372.13388403711383,"pus"
"239.jpg",293.4684015985301,69.03691520467837,327.13878345734634,100.61586257309942,"rbc"
"239.jpg",404.5705051633785,32.779613294099505,430.8754623921085,63.305921052631575,"rbc"
"239.jpg",700.2384209309495,230.5263157894737,724.438964241677,250.6743742290296,"rbc"
"239.jpg",709.7082113131936,251.72698974609375,732.8566199136868,272.7796373869243,"rbc"
"239.jpg",931.7898025069343,4.853077534440127,961.251308363901,30.116235429176967,"rbc"
"239.jpg",1093.7607891491984,370.67437422902964,1127.4312191738593,405.4112163342928,"rbc"
"239.jpg",1039.6739531438782,260.93959731543623,1065.5919395465994,286.71140939597313,"rbc"
"239.jpg",789.6753622071516,399.4630872483221,815.9802712700368,425.23489932885906,"rbc"
"239.jpg",361.9564484432799,335.03355704697987,389.3136367139334,358.5690789473684,"rbc"
"24.jpg",539.5593832156475,255.31369082268577,571.2846347607053,292.90593754280235,"pus"
"24.jpg",490.2732670575766,502.2084945555404,514.8614609571788,532.369755488485,"pus"
"24.jpg",483.02599929801386,568.3149599125364,513.3948517570302,600,"pus"
"24.jpg",607.0798750189261,98.56159625882951,755.3073340353196,185.7347467690336,"ep"
"24.jpg",689.0197227154478,367.7950870844503,790.5702691635353,459.06040268456377,"ep"
"24.jpg",601.5063626102879,310.45641680689533,675.0629722921916,444.2953020134228,"ep"
"24.jpg",528.9753668222047,363.4137615077192,622.6980444178332,518.1208053691275,"ep"
"24.jpg",353.9882861697103,489.45754902474835,486.98576727802265,600,"ep"
"24.jpg",294.2065491183879,403.55146779309985,294.2065491183879,403.55146779309985,"point-ep"
"24.jpg",239.12679446434194,311.38145907613256,239.12679446434194,311.38145907613256,"point-ep"
"24.jpg",171.9563597095403,326.59395973154363,171.9563597095403,326.59395973154363,"point-ep"
"24.jpg",229.05122771371222,389.2338080694212,229.05122771371222,389.2338080694212,"point-ep"
"24.jpg",135.90733590733592,188.10068649885585,380.95238095238096,470.93821510297494,"c-ep"
"24.jpg",314.7147356620013,526.1298906339388,351.7803727276384,573.7271725722254,"pus"
"24.jpg",187.04420799147363,558.1664759725401,187.04420799147363,558.1664759725401,"point-pus"
"24.jpg",204.2042146778475,520.6378997872569,204.2042146778475,520.6378997872569,"point-pus"
"24.jpg",169.1977796714125,498.6699364005292,224.1098450571107,580.1344393592677,"c-pus"
"24.jpg",327.0699480172136,261.59897025171625,327.0699480172136,261.59897025171625,"point-ep"
"240.jpg",72.07565890875462,125.41120027240954,104.69380972564734,156.9901476408306,"rbc"
"240.jpg",83.6498150431566,252.7796052631579,108.90258939580764,281.2006578947368,"rbc"
"240.jpg",270.94125693588165,134.88488448293586,308.8204184648582,162.25332159745065,"rbc"
"240.jpg",565.5569898273736,54.884876451994245,600.2795545622688,83.30592908357319,"rbc"
"240.jpg",826.5022926942047,42.25329750462582,863.3292231812577,71.72698974609375,"rbc"
"240.jpg",578.1833770036991,310.67437422902964,615.0103074907521,340.1480423776727,"rbc"
"240.jpg",1222.1291229963008,100.1480423776727,1251.5906288532674,134.88488448293586,"rbc"
"240.jpg",1068.5080147965475,114.88487645199424,1106.387176325524,148.56907894736844,"rbc"
"240.jpg",933.3005163378546,258.5691110711349,963.8142532367448,288.04277921977797,"rbc"
"240.jpg",909.6260403822441,329.62174265008224,945.4007398273736,366.4638157894737,"rbc"
"240.jpg",1186.3543272194822,466.46383185135693,1218.9725262022196,492.7796052631579,"rbc"
"240.jpg",870.694647811344,536.9901315789474,900.15625,569.6217426500823,"rbc"
"240.jpg",883.3210349876696,513.8322529039885,910.6781750924785,539.0954107987254,"rbc"
"240.jpg",749.5495495495495,407.28264221610414,783.5950571106821,441.3329687053061,"rbc"
"240.jpg",537.5890846203346,411.6762181332237,576.0274895431145,455.6121281464531,"rbc"
"240.jpg",1031.7975788288288,367.74030811999427,1072.4324324324325,406.1842105263158,"rbc"
"240.jpg",1229.4809765122263,655.520662006579,1263.5263835263834,692.8661327231122,"rbc"
"240.jpg",457.4174509330759,465.49771167048056,495.8558558558558,506.1384774563787,"rbc"
"240.jpg",1030.699304214929,153.55263995906034,1073.5307070463318,197.48857511262872,"missedlabel"
"243.jpg",1095.1153101931234,365.74343181745576,1148.7774556925067,415.19450800915337,"pus"
"243.jpg",561.7885784940119,208.5402629460124,611.2418961573904,260.1192424381999,"pus"
"243.jpg",488.55623522542015,130.90826023391813,539.0617839307223,187.75036549707602,"pus"
"243.jpg",720.172432102158,0,854.8538632057339,71.72698974609375,"c-pus"
"243.jpg",1189.330172910051,352.08805335437916,1228.931788931789,401.56170544113905,"pus"
"243.jpg",752.760871319382,658.5411425992304,792.3809523809524,705.909563651862,"pus"
"243.jpg",758.3355453667954,39.31923872818936,758.3355453667954,39.31923872818936,"point-pus"
"243.jpg",804.4616714929215,48.10641570276745,804.4616714929215,48.10641570276745,"point-pus"
"243.jpg",818.7387387387387,8.56408160665761,818.7387387387387,8.56408160665761,"point-pus"
"243.jpg",509.034749034749,183.2094156714817,566.1433196589446,243.62129822475688,"pus"
"243.jpg",833.0159065315315,673.0949656750572,891.2226512226512,720,"pus"
"243.jpg",98.2926118082368,565.4519786005435,143.32046332046332,614.8798962206808,"pus"
"243.jpg",126.84684684684684,611.5847017126716,175.1694719272844,653.3237986270022,"pus"
"243.jpg",137.82929134491633,319.4107719089674,188.3483651061776,371.0355026280034,"pus"
"241.jpg",340.9049139104674,237.88852885957792,390.4094394013282,278.9411604385253,"pus"
"241.jpg",1238.8159588159583,346.9461106902432,1266.4870531846195,380.13128683318297,"rbc"
"245.jpg",972.0861462261017,138.8615087319536,1013.1219045491597,191.49305555555557,"pus"
"245.jpg",1156.892725030826,0.14802631578947367,1216.8680641183723,66.46381578947368,"pus"
"245.jpg",1122.170160295931,32.779613294099505,1165.310380702836,75.9375,"pus"
"245.jpg",683.403205918619,188.56909500925164,719.1780016954378,228.56911107113487,"missedlabel"
"245.jpg",511.89884265100034,305.43543346413753,932.4066924066922,677.1624713958811,"c-ep"
"245.jpg",576.0789149198521,0,748.6396038840937,139.0953947368421,"ep"
"245.jpg",872.552586068211,486.3673104083238,872.552586068211,486.3673104083238,"point-ep"
"245.jpg",770.4161639317889,364.4451136119851,770.4161639317889,364.4451136119851,"point-ep"
"245.jpg",718.7988658301158,477.58010829340674,718.7988658301158,477.58010829340674,"point-ep"
"245.jpg",612.2694457850707,595.1087291726259,612.2694457850707,595.1087291726259,"point-ep"
"245.jpg",602.3852759009009,395.2002455931779,602.3852759009009,395.2002455931779,"point-ep"
"245.jpg",0,486.3673104083238,127.94512146074645,658.8158565145882,"ep"
"245.jpg",361.87047538610034,531.4016018306636,361.87047538610034,531.4016018306636,"point-pus"
"245.jpg",286.0918396074646,460.0057543442506,286.0918396074646,460.0057543442506,"point-pus"
"245.jpg",399.2106559684684,502.84328294836956,399.2106559684684,502.84328294836956,"point-pus"
"245.jpg",334.4144144144144,486.3673104083238,334.4144144144144,486.3673104083238,"point-pus"
"245.jpg",413.48777348777344,323.80434782608694,413.48777348777344,323.80434782608694,"point-pus"
"245.jpg",268.5199485199485,305.1316124678204,268.5199485199485,305.1316124678204,"point-pus"
"245.jpg",226.78682030244528,282.0652509117563,226.78682030244528,282.0652509117563,"point-pus"
"245.jpg",231.17976793758044,412.7745995423341,231.17976793758044,412.7745995423341,"point-pus"
"245.jpg",335.512689028314,277.6716247139588,336.61091336872585,279.86843781285756,"point-pus"
"245.jpg",397.014157014157,424.8569961652603,397.014157014157,424.8569961652603,"point-pus"
"245.jpg",237.769214527027,454.5137467373427,237.769214527027,454.5137467373427,"point-pus"
"245.jpg",338.8074123230373,385.3146620691505,338.8074123230373,385.3146620691505,"point-pus"
"245.jpg",394.8177083333333,375.429078545123,394.8177083333333,375.429078545123,"point-pus"
"245.jpg",200.97812097812096,244.17051406965095,446.43500643500636,559.4107551487413,"c-pus"
"247.jpg",1219.047619047619,102.84825514874143,1260.1464110259194,130.16018306636155,"rbc"
"247.jpg",1068.5080147965475,120.14802631578948,1107.4394073674475,159.09542686060857,"rbc"
"247.jpg",1028.524487515413,155.93753212376646,1067.455880086313,188.56909500925167,"rbc"
"247.jpg",830.8492470308513,39.690360411899306,865.5718117657465,73.37458700009832,"rbc"
"247.jpg",273.04562268803943,134.4272025171624,315.1336120530209,166.00614988558345,"rbc"
"247.jpg",585.0490765944296,312.76887871853546,616.113256113256,341.0526315789474,"rbc"
"247.jpg",1034.8376811035757,370.67437422902964,1070.6124768803945,400.1480423776727,"rbc"
"247.jpg",932.774352651048,262.2532894736842,964.3403205918619,287.51644736842104,"rbc"
"247.jpg",914.8870029284834,332.7796373869243,943.2963740752158,365.41120027240953,"rbc"
"247.jpg",906.4694435881628,471.727005807977,932.7743526510482,501.20067395662005,"rbc"
"247.jpg",1190.2441811196434,464.8162345973523,1223.9146111443042,492.1846717118671,"rbc"
"247.jpg",864.3814542231813,538.0427952816611,902.260615752158,566.4638479132401,"rbc"
"247.jpg",883.3210349876696,508.56907894736844,912.7826371763256,540.1480263157895,"rbc"
"247.jpg",1225.0879786036035,654.4222303167907,1263.5263835263834,697.2597589209097,"rbc"
"247.jpg",747.3531008687258,405.0858291172054,793.479226994852,446.82497631221395,"rbc"
"247.jpg",534.2943613256112,410.5778367241133,569.4380429536678,456.71055983624143,"rbc"
"247.jpg",466.2033462033462,408.38102362521454,512.3294723294723,454.5137467373427,"rbc"
"247.jpg",454.1227276383526,469.891337868278,494.7576817889318,509.4336719643878,"rbc"
"247.jpg",189.44658944658943,607.1910755148741,232.27799227799227,656.6189931350115,"rbc"
"247.jpg",559.5538730694981,52.500016760225975,606.7782738095239,86.55034324942793,"rbc"
"247.jpg",75.22954874517374,243.62129822475686,123.55212355212355,289.754021336885,"rbc"
"247.jpg",65.34537886100385,115.10871241239988,108.17678169240668,163.43822348308782,"rbc"
"247.jpg",334.4144144144144,55.79521126823513,378.34409185971685,98.63273987235412,"rbc"
"248.jpg",325.62851914414415,108.51832339638158,520.0171935328185,320.5091533180778,"ep"
"248.jpg",465.1051721364221,271.0812356979405,726.4864864864865,602.7975498784325,"ep"
"249.jpg",767.2862477134557,140.43957644715653,811.478602830595,184.650102762946,"pus"
"25.jpg",652.3552123552123,253.72997711670482,756.138996138996,357.10558068985785,"ep"
"25.jpg",1007.9772961816305,315.04644495412845,1077.5593395252838,378.526376146789,"pus"
"25.jpg",688.2073626036473,635.9725400457666,757.7863577863578,697.5736293640961,"pus"
"25.jpg",1034.9541779727535,481.7580275229357,1255.289575289575,720,"ep"
"25.jpg",809.2451319076706,451.85917982281194,1013.7291360356376,649.2760376209771,"ep"
"25.jpg",426.66666666666663,179.58810068649885,609.4050906280008,442.4334521235277,"ep"
"25.jpg",286.64092664092664,448.14645308924486,518.7434603998072,615.7169779879496,"ep"
"25.jpg",527.0041160134039,368.8507101169357,742.9601029601029,579.5250220435412,"ep"
"25.jpg",898.9103724259974,389.70823798627003,1037.2887508043757,511.63043478260875,"ep"
"25.jpg",1223.989703989704,140.37186192702373,1280,264.4908466819222,"ep"
"25.jpg",713.3075933075933,451.2185522293335,831.9176319176319,570.9439359267734,"ep"
"25.jpg",393.7194337194337,321.60758500786613,443.14028314028315,373.23226544622423,"pus"
"25.jpg",1013.1274131274131,496.25289393235124,1069.1377091377092,559.9599709936356,"pus"
"25.jpg",0,344.6739465639302,138.9275156853282,625.8639114344966,"ep"
"25.jpg",0,61.28719373480406,263.0287765444015,291.95083443578375,"ep"
"251.jpg",599.3941364176571,11.421661725967247,632.520470850887,46.681922196796336,"pus"
"251.jpg",634.8874794751374,156.76665177996634,760.7673562220318,292.44851258581235,"ep"
"251.jpg",555.4339533693728,360.749854771532,659.4505367350561,518.9931350114416,"ep"
"251.jpg",111.32672034782254,34.193098640641345,251.22265122265122,274.5995423340961,"ep"
"251.jpg",145.40203790140103,0,237.49315542857494,74.17219048304273,"ep"
"251.jpg",391.2483912483912,509.653918093893,453.024453024453,585.6264302059496,"c-pus"
"251.jpg",434.834876729408,562.7431908788616,434.834876729408,562.7431908788616,"point-pus"
"251.jpg",416.3020581965894,544.4364988558352,416.3020581965894,544.4364988558352,"point-pus"
"253.jpg",740.4628111457752,236.36638202630056,783.602935220991,274.2611188684058,"rbc"
"253.jpg",1242.8541919087927,368.88947720385795,1269.159100971678,402.57365560640727,"rbc"
"253.jpg",413.48777348777344,345.7723279730406,451.9262789575289,379.82265446224255,"rbc"
"253.jpg",489.26640926640925,378.72427305313215,527.7049147361647,417.16822574013156,"rbc"
"252.jpg",0,296.0182898759296,343.20035995817244,571.7162471395881,"c-ep"
"252.jpg",243.26043677606177,421.5618016572511,243.26043677606177,421.5618016572511,"point-ep"
"252.jpg",66.4436032014157,443.5297818042048,66.4436032014157,443.5297818042048,"point-ep"
"252.jpg",362.9686997265122,7.465675057208238,416.78249678249676,55.79521126823513,"pus"
"252.jpg",886.8297538610038,664.3078138408181,945.0364985521235,717.0309259689645,"pus"
"252.jpg",616.113256113256,37.67164147418478,1269.566743082368,668.1521739130435,"c-ep"
"252.jpg",675.9674629987129,293.04921584489415,675.9674629987129,293.04921584489415,"point-ep"
"252.jpg",781.3986084298584,167.83182454054634,781.3986084298584,167.83182454054634,"point-ep"
"252.jpg",912.0892656048906,327.0995423340961,912.0892656048906,327.0995423340961,"point-ep"
"252.jpg",1119.6568331724582,308.42680697582955,1119.6568331724582,308.42680697582955,"point-ep"
"252.jpg",1048.2711953024452,410.5778367241133,1048.2711953024452,410.5778367241133,"point-ep"
"252.jpg",1023.011583011583,519.3192554884154,1023.011583011583,519.3192554884154,"point-ep"
"252.jpg",850.5877976190476,534.6967963386728,850.5877976190476,534.6967963386728,"point-ep"
"254.jpg",937.3487773487773,657.7174248247998,973.5907335907335,697.2597589209096,"rbc"
"254.jpg",917.5804375804375,551.1727688787186,950.5276705276705,597.3054919908467,"rbc"
"254.jpg",939.5453265765765,397.39705869207666,970.2960102960102,427.05380926415904,"rbc"
"254.jpg",954.9206684362933,374.3306971360126,984.5731780888029,406.1842105263158,"rbc"
"254.jpg",972.4925595238094,329.29635543299486,1005.4397924710423,364.4451136119851,"rbc"
"254.jpg",1251.4457649613898,321.60758500786613,1279.9999999999998,358.95310600507725,"rbc"
"254.jpg",1105.3796653796653,223.85013117670195,1140.5234475546974,257.9004576659039,"rbc"
"254.jpg",981.2784547940797,189.7998046875,1012.029239060489,224.94851258581235,"rbc"
"254.jpg",1004.3415178571428,110.71511135494136,1038.3870254182752,151.35585200050056,"rbc"
"254.jpg",1096.593770109395,12.957682664116133,1143.8181708494208,53.598398169336384,"missedlabel"
"254.jpg",820.9352879665379,262.29408386370136,862.6684161840411,300.7379862700229,"rbc"
"254.jpg",649.6096766409266,167.83182454054634,682.5569095881596,201.8821510297483,"rbc"
"254.jpg",601.2870012870012,274.37643020594965,637.5289575289574,315.0171959918478,"rbc"
"254.jpg",523.3119168275418,326.0011609249857,560.6521476833977,365.5434950210955,"rbc"
"254.jpg",541.9819819819819,266.6876597808209,579.3222128378377,316.1155774009582,"rbc"
"254.jpg",259.73405324967825,466.5961433602689,302.5654560810811,517.1224423895167,"rbc"
"254.jpg",148.81168556949805,112.91189931350115,187.25014076576576,148.06065749249143,"rbc"
"254.jpg",336.61091336872585,0,388.2282617438867,28.33524865471253,"rbc"
"254.jpg",121.35567487129987,0,183.95541747104247,25.040054146703376,"rbc"
"257.jpg",906.2532060853686,321.229489957976,945.5855855855855,367.54529549354345,"pus"
"257.jpg",1113.6164736164735,240.89727447481314,1161.6706464715521,285.10780079060265,"pus"
"257.jpg",1004.0476912034017,376.39518196577336,1159.7730688236236,650.0794085539724,"ep"
"257.jpg",1137.9530479346486,504.1754862700228,1280,689.4387084122925,"ep"
"257.jpg",390.17748047033365,454.16448444903466,442.78739492779357,493.1118368082041,"pus"
"257.jpg",447.43442440315516,562.2532894736843,662.0830064006891,720,"ep"
"257.jpg",1043.9885938816653,0,1194.453008955648,251.57896343030424,"ep"
"257.jpg",934.054054054054,462.3715128487616,987.4500594939832,516.8900132827894,"pus"
"257.jpg",372.8528696106821,96.43592677345538,615.564169079794,434.74257968928777,"ep"
"257.jpg",308.056628056628,144.76546298448227,356.3792531370656,197.48857511262872,"pus"
"257.jpg",0,470.9897192773885,48.871762387387385,531.4016018306636,"pus"
"259.jpg",696.7629465327138,155.8002323525994,755.6860545783366,192.64230549199084,"pus"
"259.jpg",731.0020685153622,189.2327266317756,787.8208108088271,238.70637871853546,"pus"
"259.jpg",990.6027013835661,0,1222.0864020617412,152.77963738692435,"ep"
"259.jpg",728.6477920776819,0,961.1837237977805,221.20065789473685,"ep"
"259.jpg",704.521698037323,378.72427305313215,704.521698037323,378.72427305313215,"point-pus"
"259.jpg",750.6478241634491,341.37875205592104,750.6478241634491,341.37875205592104,"point-pus"
"259.jpg",745.1566521879022,439.1361556064073,745.1566521879022,439.1361556064073,"point-pus"
"259.jpg",891.2226512226512,485.26887871853546,891.2226512226512,485.26887871853546,"point-pus"
"259.jpg",1019.7168597168596,481.9736842105263,1019.7168597168596,481.9736842105263,"point-pus"
"259.jpg",815.4440154440153,346.87070938215106,815.4440154440153,346.87070938215106,"point-pus"
"259.jpg",669.927103442728,219.1304347826087,1088.9060489060487,573.3638443935926,"c-pus"
"259.jpg",876.945583976834,433.64419828017736,876.945583976834,433.64419828017736,"point-pus"
"259.jpg",937.3487773487773,430.3490037721682,937.3487773487773,430.3490037721682,"point-pus"
"259.jpg",985.6714527027026,497.3512753414617,1199.8284668597166,704.9485796267163,"ep"
"259.jpg",849.4895230051479,536.8936094375715,849.4895230051479,536.8936094375715,"point-pus"
"259.jpg",983.4749034749034,434.74257968928777,983.4749034749034,434.74257968928777,"point-pus"
"259.jpg",1058.1553651866152,369.93707093821513,1058.1553651866152,369.93707093821513,"point-pus"
"259.jpg",1029.6010296010295,316.1155774009582,1029.6010296010295,316.1155774009582,"point-pus"
"259.jpg",876.945583976834,241.42448512585813,876.945583976834,241.42448512585813,"point-pus"
"259.jpg",951.6259451415701,263.39246527281176,952.7242197554698,264.49084668192216,"point-pus"
"259.jpg",902.2050957207207,354.5595300879577,902.2050957207207,354.5595300879577,"point-pus"
"259.jpg",923.0717101029601,308.42680697582955,923.0717101029601,308.42680697582955,"point-pus"
"259.jpg",901.106821106821,405.0858291172054,901.106821106821,405.0858291172054,"point-pus"
"259.jpg",994.4573479729729,365.54349502109557,994.4573479729729,365.54349502109557,"point-pus"
"259.jpg",813.2475667631917,300.7379862700229,813.2475667631917,300.7379862700229,"point-pus"
"259.jpg",761.6302686615186,487.4656918174342,761.6302686615186,487.4656918174342,"point-pus"
"259.jpg",907.6962676962677,260.09727076480266,907.6962676962677,260.09727076480266,"point-pus"
"259.jpg",864.8648648648648,279.86843781285756,864.8648648648648,279.86843781285756,"point-pus"
"259.jpg",857.1772442084941,380.9210861520309,857.1772442084941,380.9210861520309,"point-pus"
"259.jpg",1027.404580920206,436.9393927881865,1027.404580920206,436.9393927881865,"point-pus"
"26.jpg",637.5593395252838,48.075688073394495,668.359133126935,83.25516055045873,"rbc"
"26.jpg",1234.5923632610939,299.48738532110093,1266.9298245614034,340.98853211009174,"rbc"
"26.jpg",1101.4344685242518,332.11238532110093,1132.4561403508771,363.29759174311926,"rbc"
"26.jpg",200.8798626136087,208.14499270463756,230.63063063063063,230.66361556064072,"rbc"
"26.jpg",244.3586611164736,133.78147291100544,287.1900639478764,173.32383214745423,"rbc"
"26.jpg",854.9806949806949,690.6693699048914,891.2226512226512,720.0000000000001,"rbc"
"26.jpg",551.8661518661519,418.266607149242,587.009934041184,464.39933026137015,"rbc"
"26.jpg",17.02275378056628,488.5640732265446,55.46120897683397,519.3192554884154,"rbc"
"260.jpg",1168.9239816017136,305.8688822381829,1214.1685677607766,334.28993486976185,"rbc"
"260.jpg",408.61512133217957,349.71836100757014,450.70311069716104,380.2446446732774,"rbc"
"260.jpg",743.8878411679111,243.52288859225357,775.453809108725,275.10183596067463,"rbc"
"260.jpg",494.75768178893173,380.9210861520309,523.3119168275417,419.3649885583524,"rbc"
"260.jpg",589.2063827220077,433.64419828017736,623.2518902831403,454.5137467373427,"rbc"
"260.jpg",554.0627010939511,413.87303123212246,588.1081081081081,441.3329687053061,"rbc"
"260.jpg",214.70615146396395,1.6475972540045767,249.84988336550833,21.744859638694223,"rbc"
"260.jpg",1203.1231901544402,107.41991684693221,1231.67742519305,131.58468495244566,"rbc"
"260.jpg",668.2797417953667,667.6030083488272,697.9322514478763,692.8661327231121,"rbc"
"260.jpg",771.5144385456884,615.9783279104691,802.2651222651222,644.5366467927632,"rbc"
"263.jpg",1157.7902419699549,105.97733388422745,1194.3371943371944,135.10297482837524,"rbc"
"263.jpg",679.9798055218182,646.6011798081737,734.6941820631253,687.0480549199085,"rbc"
"263.jpg",427.76494128056623,597.3054919908467,482.6769626769626,667.6030083488272,"pus"
"264.jpg",1068.1891371923932,372.9169050343249,1125.007879485858,420.28532608695645,"pus"
"264.jpg",486.7541594752635,59.49543666896179,542.5206707268048,107.91649733148233,"pus"
"264.jpg",250.81131862882788,24.953526337577767,298.1602705400486,64.95351830663616,"pus"
"264.jpg",341.64389765031575,529.8293873657361,391.0972634795389,580.3557031552098,"pus"
"264.jpg",1032.2071516646115,104.88488448293586,1163.7320823057953,294.3585686934622,"ep"
"264.jpg",1167.4146501233047,64.88486842105263,1280.0000000000002,336.46381578947364,"ep"
"264.jpg",921.8643903724051,566.1205984853225,971.317804367473,629.2784932221646,"pus"
"264.jpg",899.5610230628727,626.3265481420731,959.5363621504189,676.8528639315467,"pus"
"264.jpg",1014.0435489407631,586.2579303802559,1085.5930441627113,715.0572082379862,"ep"
"264.jpg",617.7606177606177,114.01030586295052,670.4761904761905,165.6350114416476,"pus"
"264.jpg",154.30290781853282,361.149919103976,210.31320382882882,420.4634202481408,"pus"
"264.jpg",19.219252734877735,418.266607149242,84.01544401544402,477.5801082934068,"pus"
"261.jpg",471.91122071516645,48.56908697831003,510.8426132860666,81.20067395662007,"rbc"
"261.jpg",1131.4497501760984,132.15583161768623,1173.2097334878333,165.8400341130604,"rbc"
"261.jpg",1154.167191672513,235.74258428800408,1187.8375253654845,268.3741471734893,"rbc"
"261.jpg",990.1883218816404,461.52104008934316,1030.1718491627748,492.0473719407001,"rbc"
"261.jpg",738.117582459926,390.6743581671464,773.8923782367448,428.56909500925167,"rbc"
"261.jpg",753.9005664303327,476.8421052631579,790.7274969173857,518.0427631578948,"rbc"
"261.jpg",788.6231311652281,573.8323010896381,827.5545237361282,614.8849326685855,"rbc"
"261.jpg",903.3128467940813,623.305953176398,930.6699868988902,660.1480263157895,"rbc"
"261.jpg",986.4364981504316,671.7270379317434,1022.2112939272504,705.4112163342928,"rbc"
"261.jpg",936.983180487053,627.516511615954,969.6013794697903,664.3585847553454,"rbc"
"265.jpg",158.21537916264478,221.3243986430921,183.6121940858269,254.27634372318363,"missedlabel"
"265.jpg",522.6941436414093,358.6241698101402,554.2685961631274,401.6447368421053,"pus"
"268.jpg",1158.1357659354362,232.5532361115846,1184.168085236727,265.18479899706983,"rbc"
"268.jpg",478.5714332257442,48.16085927254168,513.2939979606394,75.52927229423165,"rbc"
"268.jpg",737.4400682520364,392.4386169336691,772.1626329869316,422.964948785026,"rbc"
"268.jpg",760.705743150719,479.5667870036102,800.6892704318534,512.0386151562576,"rbc"
"268.jpg",993.0170990448574,452.8290434612796,1031.9484916157576,493.8816750402269,"rbc"
"268.jpg",791.2194800496094,571.9093791563747,831.2030073307437,617.172569174878,"rbc"
"268.jpg",935.9309494451295,618.0428274054276,970.6535141800247,658.0427952816611,"rbc"
"268.jpg",900.15625,621.2007221422698,926.4611590628854,654.8849005448192,"rbc"
"268.jpg",988.4169884169884,674.0792442523277,1025.7915127443894,706.7108553234625,"rbc"
"268.jpg",1127.3445543758044,123.89588938697797,1169.0776825933076,161.24143552452801,"rbc"
"268.jpg",108.17678169240669,564.3535469107552,144.41873793436292,602.7975498784325,"rbc"
"267.jpg",737.0653514180025,246.4638157894737,765.4747225647349,274.88486842105266,"rbc"
"267.jpg",928.6682612480926,238.16819751673873,958.1298634367486,268.69452936809563,"rbc"
"267.jpg",417.3610558410634,351.46425561608277,443.66601306979334,376.7274135108196,"rbc"
"267.jpg",495.85585585585585,386.46384791324016,524.5212315043157,410.6743421052632,"rbc"
"267.jpg",592.501106016731,428.15219067326944,619.9571669884169,461.104135753361,"rbc"
"267.jpg",769.3178893178892,614.8798962206807,796.7739502895752,646.7334096109839,"rbc"
"267.jpg",1195.435468951094,272.17966738772884,1222.89152992278,306.2299938769308,"rbc"
"267.jpg",688.0480815637065,171.1270190485555,714.4058679214929,196.39019370351832,"rbc"
"266.jpg",799.0087683850176,545.7701545917097,870.5582636069657,608.9280975142015,"pus"
"266.jpg",750.1581920976885,417.45966289516053,804.8725686389955,478.51232659787433,"pus"
"266.jpg",1031.6810843094945,132.7796052631579,1069.560245838471,180.14802631578948,"pus"
"266.jpg",498.113586008381,114.1356523857954,555.9844630120801,175.18831608850923,"pus"
"266.jpg",869.5997921665501,0,1065.3087933995957,121.92219679633868,"ep"
"266.jpg",1024.45378618005,75.78947368421052,1270.6683361183977,284.67893482618524,"ep"
"266.jpg",1012.6033770443642,286.3265320801898,1235.6695183822187,533.5469107551487,"ep"
"266.jpg",595.7958293114543,523.9359267734554,864.8648648648648,700.5549534289188,"ep"
"266.jpg",547.4732545045043,324.90277951587524,747.3531008687257,543.4839984535897,"ep"
"266.jpg",372.30373230373226,0,552.9644264800514,142.56864988558354,"ep"
"266.jpg",324.5302445302445,108.51832339638158,527.7049147361647,288.6556399277746,"ep"
"266.jpg",342.1021356177606,256.8020762567935,536.490810006435,439.1361556064073,"ep"
"266.jpg",534.2943613256112,109.61670480549199,722.093589124839,371.0355026280034,"ep"
"266.jpg",113.66795366795365,480.8753028014159,367.36164736164733,640.1430205949657,"ep"
"266.jpg",334.4144144144144,600.6006864988558,406.8983268983269,665.4062455306064,"pus"
"272.jpg",569.5088474019333,326.90065480323057,600.6476041954115,366.5903890160183,"pus"
"272.jpg",178.06136173107518,437.9137251731167,210.52511973767454,470.9382151029748,"pus"
"272.jpg",723.8095238095239,71.39588100686498,742.3423423423424,97.14630925031861,"rbc"
"272.jpg",84.08410503137065,179.2191075514874,185.67139614502895,323.84154714763304,"ep"
"272.jpg",521.3213632158945,31.850693482283326,557.014157014157,72.12528604118992,"pus"
"272.jpg",666.8382877855535,259.76833456986554,698.4127403072716,299.12758833756436,"pus"
"271.jpg",646.6023124322834,269.56411064737,708.6820172719875,319.6338672768878,"pus"
